unit_category,tower_number,floor_area_sqft,size_segment,transaction_date,transaction_quarters,transaction_month,transaction_day,sale_price,price_segment,listing_status,client_id,client_type,date_of_birth,age,age_segment,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,buyers_type
Apartment,17,792.2700000000001,Compact,2024-11-01,4,November,Friday,263038.44,Budget,Sold,C1536,Individual,1982-06-05,44.0,Peak Earners,F,USA,Washington,Home,3.0,No,Website,Corporate Buyers
Apartment,17,1200.23,Spacious,2024-11-01,4,November,Friday,365284.07,Mid-market,Sold,C0704,Individual,1942-01-23,84.0,Retirees,F,USA,Georgia,Home,4.0,No,Agency,Corporate Buyers
Apartment,17,721.8299999999999,Compact,2024-11-01,4,November,Friday,204844.07,Budget,Sold,C1217,Individual,1997-01-05,29.0,Young Professionals,M,USA,California,Investment,4.0,Yes,Website,Global Investors
Office,17,1422.93,Spacious,2024-11-01,4,November,Friday,472361.05,Premium,Available,,,,,,,,,,,,,
Office,17,1422.93,Spacious,2024-11-01,4,November,Friday,462947.81,Premium,Sold,C1914,Individual,1993-08-24,32.0,Peak Earners,F,UK,Scotland,Home,4.0,Yes,Website,First Time Buyers
Office,17,691.03,Compact,2024-11-01,4,November,Friday,221164.52,Budget,Sold,C0715,Individual,1982-08-05,43.0,Peak Earners,F,USA,Utah,Home,3.0,No,Website,Corporate Buyers
Apartment,17,1574.3,Spacious,2024-11-01,4,November,Friday,480390.25,Premium,Sold,C0725,Individual,1983-07-03,43.0,Peak Earners,F,USA,New York,Home,3.0,No,Website,Luxury Investors
Apartment,17,1283.67,Spacious,2024-11-01,4,November,Friday,385520.65,Mid-market,Sold,C0635,Individual,1960-06-14,66.0,Retirees,F,UK,Scotland,Investment,5.0,No,Website,First Time Buyers
Apartment,18,524.48,Compact,2024-11-01,4,November,Friday,158224.66,Budget,Sold,C1729,Individual,1955-06-26,71.0,Retirees,M,Canada,British Columbia,Home,3.0,Yes,Website,First Time Buyers
Apartment,18,1096.58,Standard,2024-11-01,4,November,Friday,290759.45,Mid-market,Sold,C0355,Individual,1951-10-16,74.0,Retirees,M,Mexico,Baja California,Investment,1.0,No,Website,First Time Buyers
Apartment,18,1096.58,Standard,2024-11-01,4,November,Friday,309174.78,Mid-market,Available,,,,,,,,,,,,,
Office,18,840.25,Standard,2024-11-01,4,November,Friday,338265.11,Mid-market,Available,,,,,,,,,,,,,
Apartment,18,507.04,Compact,2024-11-01,4,November,Friday,150284.25,Budget,Sold,C0337,Individual,1942-01-27,84.0,Retirees,M,USA,Arizona,Home,3.0,Yes,Website,Corporate Buyers
Office,18,537.4,Compact,2024-11-01,4,November,Friday,161031.99,Budget,Available,,,,,,,,,,,,,
Apartment,18,1360.96,Spacious,2024-11-01,4,November,Friday,346882.78,Mid-market,Sold,C1265,Individual,1943-03-24,83.0,Retirees,M,USA,Washington,Home,1.0,Yes,Agency,Corporate Buyers
Apartment,18,1790.69,Spacious,2024-11-01,4,November,Friday,485944.71,Premium,Sold,C0078,Individual,1948-04-23,78.0,Retirees,F,USA,California,Home,5.0,No,Website,Luxury Investors
Office,18,1108.09,Standard,2024-11-01,4,November,Friday,303789.51,Mid-market,Available,,,,,,,,,,,,,
Apartment,18,514.6700000000001,Compact,2024-11-01,4,November,Friday,135283.13,Budget,Available,,,,,,,,,,,,,
Apartment,18,1795.66,Spacious,2024-11-01,4,November,Friday,567788.73,Premium,Sold,C1431,Individual,1943-07-01,83.0,Retirees,F,Germany,Hesse,Home,3.0,Yes,Website,First Time Buyers
Office,18,1191.96,Standard,2024-11-01,4,November,Friday,468524.95,Premium,Sold,C0363,Individual,1959-01-25,67.0,Retirees,F,USA,Utah,Investment,2.0,No,Client,Luxury Investors
Apartment,18,684.02,Compact,2024-11-01,4,November,Friday,220432.21,Budget,Sold,C1825,Individual,1956-12-28,69.0,Retirees,M,Mexico,Nuevo Leon,Home,2.0,No,Agency,First Time Buyers
Apartment,18,799.05,Compact,2024-11-01,4,November,Friday,235947.23,Budget,Sold,C0282,Individual,1997-10-18,28.0,Young Professionals,F,USA,California,Investment,1.0,No,Website,Global Investors
Apartment,18,1089.77,Standard,2024-11-01,4,November,Friday,350287.08,Mid-market,Available,,,,,,,,,,,,,
Apartment,18,1089.77,Standard,2024-11-01,4,November,Friday,308545.24,Mid-market,Sold,C0625,Individual,1983-07-08,43.0,Peak Earners,F,Belgium,Flanders,Investment,2.0,Yes,Agency,First Time Buyers
Apartment,18,1219.8,Spacious,2024-11-01,4,November,Friday,383353.46,Mid-market,Available,,,,,,,,,,,,,
Apartment,18,1219.8,Spacious,2024-11-01,4,November,Friday,405186.38,Mid-market,Available,,,,,,,,,,,,,
Apartment,18,662.88,Compact,2024-11-01,4,November,Friday,193455.41,Budget,Sold,C0200,Individual,1944-05-06,82.0,Retirees,F,USA,California,Home,1.0,No,Agency,Global Investors
Apartment,18,990.4599999999999,Standard,2024-11-01,4,November,Friday,330669.52,Mid-market,Sold,C0973,Individual,1992-12-03,33.0,Peak Earners,M,USA,California,Investment,2.0,No,Client,Global Investors
Apartment,18,990.4599999999999,Standard,2024-11-01,4,November,Friday,295905.81,Mid-market,Sold,C0516,Individual,1946-04-21,80.0,Retirees,M,USA,Utah,Home,3.0,No,Website,Corporate Buyers
Office,18,1334.77,Spacious,2024-11-01,4,November,Friday,380861.11,Mid-market,Available,,,,,,,,,,,,,
Apartment,18,1627.52,Spacious,2024-11-01,4,November,Friday,485373.77,Premium,Sold,C1459,Individual,1949-09-28,76.0,Retirees,M,USA,Arizona,Home,5.0,No,Website,Luxury Investors
Apartment,18,1627.52,Spacious,2024-11-01,4,November,Friday,588706.93,Premium,Available,,,,,,,,,,,,,
Apartment,18,1457.92,Spacious,2024-11-01,4,November,Friday,433115.11,Mid-market,Sold,C0063,Individual,1942-07-23,84.0,Retirees,F,USA,Arizona,Home,4.0,No,Website,Luxury Investors
Apartment,18,1424.54,Spacious,2024-11-01,4,November,Friday,407789.69,Mid-market,Sold,C0668,Individual,1978-11-15,47.0,Peak Earners,F,France,Ile-de-France,Investment,4.0,Yes,Website,First Time Buyers
Apartment,18,1806.7,Spacious,2024-11-01,4,November,Friday,516252.84,Premium,Sold,C0589,Individual,1946-09-21,79.0,Retirees,M,USA,Texas,Investment,5.0,No,Client,Luxury Investors
Apartment,18,1806.7,Spacious,2024-11-01,4,November,Friday,555330.51,Premium,Sold,C0883,Individual,1946-10-22,79.0,Retirees,M,USA,Texas,Home,4.0,No,Client,Luxury Investors
Apartment,18,1756.12,Spacious,2024-11-01,4,November,Friday,492343.42,Premium,Sold,C0035,Individual,1965-05-12,61.0,Retirees,M,Mexico,Mexico City,Home,3.0,No,Agency,First Time Buyers
Apartment,18,930.04,Standard,2024-11-01,4,November,Friday,267387.07,Budget,Sold,C1180,Individual,1995-07-11,31.0,Peak Earners,F,Belgium,Brussels,Home,2.0,Yes,Website,First Time Buyers
Apartment,18,1311.59,Spacious,2024-11-01,4,November,Friday,368548.96,Mid-market,Available,,,,,,,,,,,,,
Apartment,18,955.23,Standard,2024-11-01,4,November,Friday,260867.71,Budget,Sold,C0223,Individual,1973-11-12,52.0,Peak Earners,M,USA,Colorado,Investment,3.0,Yes,Website,Corporate Buyers
Apartment,18,1631.24,Spacious,2024-11-01,4,November,Friday,406624.17,Mid-market,Available,,,,,,,,,,,,,
Apartment,19,1408.42,Spacious,2024-11-01,4,November,Friday,411233.36,Mid-market,Sold,C0161,Individual,1951-11-10,74.0,Retirees,M,USA,California,Home,5.0,No,Website,Luxury Investors
Apartment,19,1067.81,Standard,2024-11-01,4,November,Friday,326716.56,Mid-market,Sold,C0062,Individual,1974-03-27,52.0,Peak Earners,M,USA,California,Home,5.0,Yes,Client,Global Investors
Apartment,19,747.71,Compact,2024-11-01,4,November,Friday,216518.11,Budget,Sold,C1580,Individual,1997-12-05,28.0,Young Professionals,M,USA,Georgia,Investment,1.0,Yes,Website,Corporate Buyers
Apartment,19,1869.93,Spacious,2024-11-01,4,November,Friday,619787.84,Premium,Sold,C0112,Individual,1960-10-01,65.0,Retirees,F,USA,California,Investment,1.0,Yes,Agency,Luxury Investors
Apartment,19,630.47,Compact,2024-11-01,4,November,Friday,168270.43,Budget,Sold,C0962,Individual,1940-07-18,86.0,Retirees,M,USA,California,Home,4.0,No,Website,Global Investors
Apartment,19,630.47,Compact,2024-11-01,4,November,Friday,195542.61,Budget,Available,,,,,,,,,,,,,
Office,19,1599.44,Spacious,2024-11-01,4,November,Friday,510826.71,Premium,Available,,,,,,,,,,,,,
Apartment,19,1697.73,Spacious,2024-11-01,4,November,Friday,550990.78,Premium,Available,,,,,,,,,,,,,
Apartment,19,935.25,Standard,2024-11-01,4,November,Friday,256486.59,Budget,Sold,C1491,Individual,1997-07-10,29.0,Young Professionals,F,USA,Georgia,Home,4.0,No,Agency,Corporate Buyers
Apartment,19,1592.45,Spacious,2024-11-01,4,November,Friday,451808.0,Premium,Available,,,,,,,,,,,,,
Apartment,19,996.38,Standard,2024-11-01,4,November,Friday,296420.21,Mid-market,Sold,C0311,Individual,1952-03-09,74.0,Retirees,M,USA,Georgia,Home,2.0,No,Website,Corporate Buyers
Apartment,19,668.24,Compact,2024-11-01,4,November,Friday,180602.57,Budget,Available,,,,,,,,,,,,,
Office,19,668.24,Compact,2024-11-01,4,November,Friday,213075.1,Budget,Sold,C1330,Individual,1975-05-02,51.0,Peak Earners,F,USA,Colorado,Investment,2.0,No,Agency,Corporate Buyers
Apartment,19,1599.78,Spacious,2024-11-01,4,November,Friday,516197.37,Premium,Available,,,,,,,,,,,,,
Office,19,1599.78,Spacious,2024-11-01,4,November,Friday,662403.71,Premium,Sold,C1821,Individual,1944-10-22,81.0,Retirees,M,USA,Nevada,Home,5.0,No,Website,Luxury Investors
Office,19,1599.78,Spacious,2024-11-01,4,November,Friday,463547.14,Premium,Sold,C0502,Individual,1966-11-28,59.0,Peak Earners,F,USA,Arizona,Home,4.0,No,Website,Luxury Investors
Office,19,1657.84,Spacious,2024-11-01,4,November,Friday,575177.72,Premium,Sold,C1764,Individual,1946-11-05,79.0,Retirees,F,USA,Nevada,Home,2.0,No,Agency,Luxury Investors
Apartment,19,1454.84,Spacious,2024-11-01,4,November,Friday,418163.55,Mid-market,Sold,C1120,Individual,1979-07-16,47.0,Peak Earners,F,USA,Arizona,Home,1.0,No,Website,Luxury Investors
Office,19,1099.62,Standard,2024-11-01,4,November,Friday,354463.37,Mid-market,Sold,C0887,Individual,1993-04-23,33.0,Peak Earners,F,USA,California,Home,3.0,No,Agency,Global Investors
Apartment,19,855.9399999999999,Standard,2024-11-01,4,November,Friday,244636.06,Budget,Available,,,,,,,,,,,,,
Apartment,19,1565.26,Spacious,2024-11-01,4,November,Friday,539294.72,Premium,Sold,C0481,Individual,1976-12-12,49.0,Peak Earners,M,USA,Arizona,Home,3.0,No,Agency,Luxury Investors
Apartment,19,893.49,Standard,2024-11-01,4,November,Friday,268225.04,Budget,Sold,C0462,Individual,1943-10-22,82.0,Retirees,M,Australia,Victoria,Home,2.0,No,Agency,First Time Buyers
Office,19,1657.19,Spacious,2024-11-01,4,November,Friday,520340.47,Premium,Sold,C0487,Individual,1991-10-23,34.0,Peak Earners,F,USA,Washington,Home,5.0,No,Website,Luxury Investors
Apartment,19,1137.59,Standard,2024-11-01,4,November,Friday,336636.28,Mid-market,Sold,C0268,Individual,1959-02-21,67.0,Retirees,F,USA,Georgia,Investment,3.0,No,Website,Corporate Buyers
Office,19,1137.59,Standard,2024-11-01,4,November,Friday,361288.82,Mid-market,Available,,,,,,,,,,,,,
Apartment,19,1697.72,Spacious,2024-11-01,4,November,Friday,454489.63,Premium,Available,,,,,,,,,,,,,
Office,19,1926.19,Spacious,2024-11-01,4,November,Friday,578726.68,Premium,Sold,C1326,Individual,1944-05-22,82.0,Retirees,M,USA,Colorado,Investment,4.0,No,Website,Luxury Investors
Office,20,1645.93,Spacious,2024-11-01,4,November,Friday,564116.06,Premium,Sold,C1767,Individual,1978-05-21,48.0,Peak Earners,M,USA,Colorado,Home,3.0,No,Website,Luxury Investors
Apartment,20,1268.45,Spacious,2024-11-01,4,November,Friday,430028.88,Mid-market,Sold,C1600,Individual,1968-02-13,58.0,Peak Earners,F,Belgium,Wallonia,Home,5.0,No,Website,First Time Buyers
Apartment,20,1722.28,Spacious,2024-11-01,4,November,Friday,426159.42,Mid-market,Available,,,,,,,,,,,,,
Apartment,20,1722.28,Spacious,2024-11-01,4,November,Friday,420273.62,Mid-market,Sold,C1687,Individual,1967-05-15,59.0,Peak Earners,M,USA,California,Home,4.0,Yes,Website,Luxury Investors
Apartment,20,1722.28,Spacious,2024-11-01,4,November,Friday,531069.6,Premium,Sold,C1434,Company,1985-06-25,41.0,Peak Earners,F,USA,California,Investment,5.0,No,Agency,Luxury Investors
Apartment,20,856.15,Standard,2024-11-01,4,November,Friday,251932.36,Budget,Available,,,,,,,,,,,,,
Apartment,20,837.37,Standard,2024-11-01,4,November,Friday,221887.98,Budget,Sold,C1910,Company,1985-10-04,40.0,Peak Earners,M,USA,California,Home,2.0,Yes,Agency,Global Investors
Apartment,20,645.4399999999999,Compact,2024-11-01,4,November,Friday,189778.78,Budget,Sold,C1371,Individual,1989-06-19,37.0,Peak Earners,M,UK,England,Home,2.0,Yes,Website,First Time Buyers
Apartment,20,645.4399999999999,Compact,2024-11-01,4,November,Friday,209532.6,Budget,Available,,,,,,,,,,,,,
Office,20,1868.01,Spacious,2024-11-01,4,November,Friday,556002.13,Premium,Available,,,,,,,,,,,,,
Apartment,20,1868.01,Spacious,2024-11-01,4,November,Friday,632746.53,Premium,Available,,,,,,,,,,,,,
Apartment,20,954.87,Standard,2024-11-01,4,November,Friday,239906.9,Budget,Available,,,,,,,,,,,,,
Apartment,20,1188.07,Standard,2024-11-01,4,November,Friday,359309.12,Mid-market,Sold,C1983,Individual,1961-03-13,65.0,Retirees,M,UK,Northern Ireland,Home,3.0,No,Website,First Time Buyers
Office,20,463.13,Compact,2024-11-01,4,November,Friday,150726.44,Budget,Available,,,,,,,,,,,,,
Apartment,20,1844.16,Spacious,2024-11-01,4,November,Friday,579944.58,Premium,Sold,C1550,Individual,1998-10-01,27.0,Young Professionals,M,USA,California,Home,2.0,No,Agency,Luxury Investors
Apartment,20,1703.94,Spacious,2024-11-01,4,November,Friday,477371.12,Premium,Available,,,,,,,,,,,,,
Office,20,1703.94,Spacious,2024-11-01,4,November,Friday,515916.62,Premium,Sold,C1293,Individual,1972-08-01,53.0,Peak Earners,F,USA,California,Home,1.0,No,Agency,Luxury Investors
Office,20,1703.94,Spacious,2024-11-01,4,November,Friday,411253.4,Mid-market,Sold,C0532,Individual,1979-08-12,46.0,Peak Earners,F,Belgium,Flanders,Home,2.0,No,Website,First Time Buyers
Apartment,20,1414.44,Spacious,2024-11-01,4,November,Friday,441780.05,Premium,Available,,,,,,,,,,,,,
Apartment,20,630.53,Compact,2024-11-01,4,November,Friday,159563.73,Budget,Sold,C0781,Individual,1940-11-28,85.0,Retirees,M,USA,California,Investment,5.0,Yes,Website,Global Investors
Office,20,858.93,Standard,2024-11-01,4,November,Friday,297822.29,Mid-market,Sold,C0191,Individual,1977-05-06,49.0,Peak Earners,F,USA,Florida,Home,3.0,No,Agency,Corporate Buyers
Apartment,20,1484.99,Spacious,2024-11-01,4,November,Friday,487337.89,Premium,Sold,C0530,Individual,1952-09-07,73.0,Retirees,F,USA,Utah,Home,2.0,Yes,Agency,Luxury Investors
Apartment,20,428.03,Compact,2024-11-01,4,November,Friday,127354.14,Budget,Available,,,,,,,,,,,,,
Apartment,20,428.03,Compact,2024-11-01,4,November,Friday,110458.66,Budget,Sold,C1873,Individual,1959-03-10,67.0,Retirees,F,Canada,British Columbia,Home,5.0,No,Agency,First Time Buyers
Apartment,20,1532.67,Spacious,2024-11-01,4,November,Friday,465402.48,Premium,Sold,C1866,Individual,1971-08-23,54.0,Peak Earners,F,USA,Nevada,Home,2.0,No,Agency,Luxury Investors
Apartment,20,1532.67,Spacious,2024-11-01,4,November,Friday,430163.14,Mid-market,Sold,C1957,Individual,1962-09-24,63.0,Retirees,M,USA,California,Home,4.0,Yes,Website,Luxury Investors
Apartment,20,860.8,Standard,2024-11-01,4,November,Friday,260547.09,Budget,Sold,C1142,Individual,1948-03-10,78.0,Retirees,F,USA,Colorado,Home,2.0,Yes,Agency,Corporate Buyers
Apartment,20,860.8,Standard,2024-11-01,4,November,Friday,287022.15,Budget,Sold,C0144,Individual,1954-09-29,71.0,Retirees,M,USA,California,Home,4.0,No,Agency,Global Investors
Apartment,20,493.06,Compact,2024-11-01,4,November,Friday,163085.03,Budget,Sold,C1851,Individual,1954-06-08,72.0,Retirees,F,UK,England,Home,3.0,Yes,Agency,First Time Buyers
Apartment,20,1062.33,Standard,2024-11-01,4,November,Friday,280856.5,Budget,Available,,,,,,,,,,,,,
Apartment,20,1333.01,Spacious,2024-11-01,4,November,Friday,344381.29,Mid-market,Available,,,,,,,,,,,,,
Apartment,4,1325.31,Spacious,2024-11-01,4,November,Friday,377043.6,Mid-market,Available,,,,,,,,,,,,,
Apartment,5,798.2800000000001,Compact,2024-11-01,4,November,Friday,212916.36,Budget,Available,,,,,,,,,,,,,
Apartment,1,1160.36,Standard,2024-12-01,4,December,Sunday,398903.42,Mid-market,Sold,C0005,Company,1976-02-28,50.0,Peak Earners,M,USA,California,Investment,5.0,No,Website,Global Investors
Apartment,1,827.87,Standard,2024-12-01,4,December,Sunday,238811.06,Budget,Sold,C0132,Individual,1965-07-20,61.0,Retirees,M,USA,Nevada,Home,1.0,Yes,Agency,Corporate Buyers
Apartment,2,1307.45,Spacious,2024-12-01,4,December,Sunday,396973.83,Mid-market,Sold,C0009,Individual,1975-10-05,50.0,Peak Earners,M,USA,California,Investment,5.0,No,Agency,Global Investors
Apartment,2,649.69,Compact,2024-12-01,4,December,Sunday,225401.62,Budget,Sold,C0091,Individual,1959-11-13,66.0,Retirees,F,USA,California,Home,4.0,No,Website,Global Investors
Apartment,2,785.48,Compact,2024-12-01,4,December,Sunday,192092.24,Budget,Sold,C0028,Individual,1958-04-15,68.0,Retirees,F,USA,California,Home,3.0,No,Client,Global Investors
Apartment,2,785.48,Compact,2024-12-01,4,December,Sunday,220865.0,Budget,Sold,C0043,Individual,1965-04-04,61.0,Retirees,M,USA,Nevada,Investment,3.0,Yes,Website,Corporate Buyers
Apartment,3,670.24,Compact,2024-12-01,4,December,Sunday,190119.5,Budget,Sold,C0122,Individual,1973-08-18,52.0,Peak Earners,F,USA,California,Home,1.0,Yes,Agency,Global Investors
Apartment,4,789.25,Compact,2024-12-01,4,December,Sunday,256376.28,Budget,Available,,,,,,,,,,,,,
Apartment,4,789.25,Compact,2024-12-01,4,December,Sunday,233172.49,Budget,Available,,,,,,,,,,,,,
Apartment,4,1608.84,Spacious,2024-12-01,4,December,Sunday,496266.41,Premium,Sold,C0001,Individual,1968-05-11,58.0,Peak Earners,F,USA,California,Home,4.0,Yes,Website,Luxury Investors
Apartment,5,798.5,Compact,2024-12-01,4,December,Sunday,227072.88,Budget,Available,,,,,,,,,,,,,
Office,1,788.73,Compact,2024-12-01,4,December,Sunday,261844.74,Budget,Available,,,,,,,,,,,,,
Apartment,1,633.61,Compact,2024-12-01,4,December,Sunday,199203.79,Budget,Available,,,,,,,,,,,,,
Apartment,1,753.87,Compact,2024-12-01,4,December,Sunday,189843.68,Budget,Sold,C1897,Individual,1950-12-27,75.0,Retirees,F,Canada,Ontario,Home,2.0,No,Website,First Time Buyers
Office,1,753.87,Compact,2024-12-01,4,December,Sunday,232407.25,Budget,Sold,C0209,Individual,1949-08-22,76.0,Retirees,M,USA,Arizona,Investment,3.0,No,Agency,Corporate Buyers
Apartment,1,740.75,Compact,2024-12-01,4,December,Sunday,200107.88,Budget,Sold,C1008,Company,1987-10-02,38.0,Peak Earners,M,USA,California,Home,2.0,No,Website,Global Investors
Apartment,1,1439.52,Spacious,2024-12-01,4,December,Sunday,493851.26,Premium,Sold,C1907,Individual,1950-03-12,76.0,Retirees,M,USA,Colorado,Home,3.0,No,Website,Luxury Investors
Apartment,1,621.14,Compact,2024-12-01,4,December,Sunday,193074.48,Budget,Sold,C0254,Individual,1956-07-21,70.0,Retirees,F,USA,Florida,Home,5.0,No,Website,Corporate Buyers
Apartment,1,719.47,Compact,2024-12-01,4,December,Sunday,199968.31,Budget,Available,,,,,,,,,,,,,
Apartment,1,765.0,Compact,2024-12-01,4,December,Sunday,296667.95,Mid-market,Sold,C1170,Individual,1990-02-09,36.0,Peak Earners,F,USA,Nevada,Home,1.0,Yes,Website,Corporate Buyers
Apartment,1,612.76,Compact,2024-12-01,4,December,Sunday,213430.42,Budget,Sold,C1917,Individual,1971-09-16,54.0,Peak Earners,F,Australia,New South Wales,Home,2.0,No,Client,First Time Buyers
Office,1,608.25,Compact,2024-12-01,4,December,Sunday,239307.41,Budget,Available,,,,,,,,,,,,,
Apartment,1,1154.92,Standard,2024-12-01,4,December,Sunday,354701.55,Mid-market,Sold,C1243,Individual,1948-10-04,77.0,Retirees,M,USA,Colorado,Home,1.0,No,Website,Corporate Buyers
Apartment,1,828.98,Standard,2024-12-01,4,December,Sunday,263940.6,Budget,Sold,C1649,Individual,1982-03-02,44.0,Peak Earners,F,USA,Oregon,Home,4.0,Yes,Agency,Corporate Buyers
Apartment,1,828.98,Standard,2024-12-01,4,December,Sunday,268587.6,Budget,Available,,,,,,,,,,,,,
Apartment,1,1946.26,Spacious,2024-12-01,4,December,Sunday,530674.29,Premium,Sold,C1459,Individual,1949-09-28,76.0,Retirees,M,USA,Arizona,Home,5.0,No,Website,Luxury Investors
Apartment,1,1946.26,Spacious,2024-12-01,4,December,Sunday,605564.38,Premium,Sold,C1446,Individual,1951-12-09,74.0,Retirees,F,USA,Ohio,Home,4.0,No,Website,Luxury Investors
Apartment,1,757.2,Compact,2024-12-01,4,December,Sunday,230266.96,Budget,Available,,,,,,,,,,,,,
Apartment,1,757.2,Compact,2024-12-01,4,December,Sunday,243084.29,Budget,Sold,C1919,Company,1968-01-19,58.0,Peak Earners,F,USA,Nevada,Investment,1.0,No,Website,Corporate Buyers
Apartment,1,757.2,Compact,2024-12-01,4,December,Sunday,261721.6,Budget,Sold,C1333,Individual,1988-03-27,38.0,Peak Earners,M,USA,Nevada,Investment,2.0,Yes,Website,Corporate Buyers
Apartment,1,619.7800000000001,Compact,2024-12-01,4,December,Sunday,181475.71,Budget,Sold,C0611,Individual,1950-12-06,75.0,Retirees,M,USA,California,Home,4.0,No,Agency,Global Investors
